order_id,merchant_id,customer_name,customer_address,area,city,pincode,latitude,longitude,sku,quantity,order_value,payment_type,order_date,order_status
ORD001990,M001,Naveen Chowdhury,"Flat 74, 8th Main, Hebbal, Bangalore",Hebbal,Bangalore,560024,13.040437,77.596014,DRESS_RED_M,2,3096.53,PREPAID,2026-05-07,confirmed
ORD001991,M001,Naveen Mukherjee,"Apartment 43, 7thth Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.939601,77.68101,HOODIE_NAVY_M,1,2123.34,PREPAID,2026-05-03,confirmed
ORD001992,M001,Aarav Chatterjee,"Flat 242, 1st Main, Jayanagar, Bangalore",Jayanagar,Bangalore,560041,12.920856,77.594968,TRACKPANTS_BLACK_L,2,2849.35,PREPAID,2026-05-13,pending
ORD001993,M001,Krishna Saxena,"Apartment 30, 5thth Main, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.916184,77.64667,TSHIRT_WHITE_M,2,964.57,PREPAID,2026-05-08,processing
ORD001994,M001,Nandini Hegde,"Plot 43, 1st Main Road, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.93568,77.62323,WATCH_CLASSIC_BLACK,3,3646.25,PREPAID,2026-05-03,pending
ORD001995,M001,Amit Agarwal,"Villa 15, 3rd Cross Road, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.970964,77.717606,TSHIRT_BLACK_M,1,728.48,PREPAID,2026-05-12,pending
ORD001996,M001,Geeta Dubey,"No. 17, 1st Stage, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.96828,77.747891,SUNGLASSES_BLACK,1,4685.31,PREPAID,2026-05-06,pending
ORD001997,M001,Sunanda Chatterjee,"Villa 328, 4th Cross Road, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.849057,77.658845,SNEAKERS_GREY_9,3,3416.9,PREPAID,2026-05-14,confirmed
ORD001998,M001,Sachin Banerjee,"Apartment 343, 3rdth Main, Domlur, Bangalore",Domlur,Bangalore,560071,12.964571,77.643578,BACKPACK_GREY,2,2058.47,COD,2026-05-10,pending
ORD001999,M001,Shobha Nayak,"Flat 97, 4th Main, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.964542,77.715392,PERFUME_100ML,1,676.07,PREPAID,2026-05-08,pending
ORD002000,M001,Shalini Pandey,"Plot 274, 2nd Main Road, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.984594,77.631562,SAREE_COTTON_BLUE,3,4024.15,PREPAID,2026-05-13,pending
ORD002001,M001,Rohit Shetty,"House 186, 5th Cross, Peenya, Bangalore",Peenya,Bangalore,560058,13.023548,77.520002,DRESS_BLUE_M,2,4136.51,PREPAID,2026-05-13,processing
ORD002002,M001,Venkat Malhotra,"Plot 88, 5th Main Road, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.907988,77.645729,SNEAKERS_GREY_9,1,1450.47,PREPAID,2026-05-02,confirmed
ORD002003,M001,Lakshmi Mehta,"Apartment 192, 4thth Main, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.844642,77.657855,TSHIRT_BLACK_L,3,3009.28,PREPAID,2026-05-05,confirmed
ORD002004,M001,Mala Kapoor,"Villa 37, 5th Cross Road, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.910466,77.678593,JEANS_BLUE_34,1,754.39,PREPAID,2026-05-14,pending
ORD002005,M001,Rohan Krishnan,"Villa 296, 7th Cross Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.936897,77.680083,PERFUME_100ML,2,4182.28,PREPAID,2026-05-07,pending
ORD002006,M001,Hema Patel,"No. 76, 3rd Stage, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.971391,77.752232,SHOES_BLACK_8,3,2892.43,COD,2026-05-05,processing
ORD002007,M001,Meera Ghosh,"281, C Block, Domlur, Bangalore",Domlur,Bangalore,560071,12.965578,77.638653,JEANS_BLACK_32,1,2958.92,COD,2026-05-05,pending
ORD002008,M001,Dinesh Babu,"House 151, 3rd Cross, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.911639,77.685544,SUNGLASSES_BLACK,3,1759.18,COD,2026-05-08,pending
ORD002009,M001,Riya Pillai,"Apartment 221, 2ndth Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.940384,77.678218,FORMAL_SHIRT_BLUE_L,2,4939.0,PREPAID,2026-05-06,pending
ORD002010,M001,Siddharth Pandey,"Plot 318, 8th Main Road, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.912553,77.651087,KURTA_COTTON_M,1,4535.75,PREPAID,2026-05-15,pending
ORD002011,M001,Ishaan Krishnan,"Apartment 3, 2ndth Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.934106,77.676188,JACKET_DENIM_M,2,3912.21,PREPAID,2026-05-05,processing
ORD002012,M001,Sarala Kamath,"Plot 94, 8th Main Road, Jakkur, Bangalore",Jakkur,Bangalore,560064,13.079312,77.608819,SHOES_BLACK_9,2,4625.23,PREPAID,2026-05-03,processing
ORD002013,M001,Ravi Kapoor,"Apartment 151, 8thth Main, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.908914,77.680012,HOODIE_GREY_L,3,997.96,PREPAID,2026-05-08,confirmed
ORD002014,M001,Yash Singh,"No. 123, A Stage, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.938083,77.622995,JEANS_BLUE_34,1,2342.15,PREPAID,2026-05-01,processing
ORD002015,M001,Arjun Singh,"No. 231, 2nd Stage, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.843553,77.657723,TSHIRT_BLACK_L,2,958.62,PREPAID,2026-05-08,pending
ORD002016,M001,Ishaan Chopra,"Plot 326, 3rd Main Road, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.97317,77.754602,SHOES_WHITE_9,3,4586.98,PREPAID,2026-05-10,processing
ORD002017,M001,Vivaan Agarwal,"No. 286, B Stage, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.938943,77.623684,TSHIRT_NAVY_M,1,6630.28,COD,2026-05-02,pending
ORD002018,M001,Vikram Murthy,"Plot 119, 6th Main Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.934962,77.676589,DRESS_RED_M,2,2796.96,PREPAID,2026-05-11,pending
ORD002019,M001,Ajay Mehta,"Villa 72, 2nd Cross Road, Yelahanka, Bangalore",Yelahanka,Bangalore,560064,13.098665,77.596529,TSHIRT_BLACK_L,1,2978.39,PREPAID,2026-05-13,pending
ORD002020,M001,Shalini Kapoor,"Apartment 90, 3rdth Main, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.930615,77.628753,SNEAKERS_GREY_9,2,4649.54,PREPAID,2026-05-10,pending
ORD002021,M001,Kavya Dey,"47, 2nd Block, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.93056,77.621041,HOODIE_GREY_L,1,4277.81,PREPAID,2026-05-06,pending
ORD002022,M001,Gaurav Tiwari,"280, 2nd Block, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.93288,77.677726,SAREE_SILK_RED,3,1817.41,PREPAID,2026-05-14,confirmed
ORD002023,M001,Vihaan Tripathi,"#77, 1stth Cross, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.937824,77.681178,SHOES_WHITE_9,2,2203.24,COD,2026-05-16,pending
ORD002024,M001,Rekha Naik,"Villa 326, 6th Cross Road, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.932465,77.622186,JEANS_BLUE_30,3,2915.25,COD,2026-05-08,pending
ORD002025,M001,Tushar Agarwal,"House 29, 5th Cross, Domlur, Bangalore",Domlur,Bangalore,560071,12.960153,77.635629,SPORTS_TSHIRT_RED_L,1,4330.16,PREPAID,2026-05-07,pending
ORD002026,M001,Rekha Tiwari,"No. 88, A Stage, Domlur, Bangalore",Domlur,Bangalore,560071,12.959465,77.63954,SHOES_BLACK_9,1,3990.77,PREPAID,2026-05-01,pending
ORD002027,M001,Venkat Hegde,"Plot 267, 4th Main Road, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.975032,77.638346,WOMEN_TOP_PINK_S,3,1988.8,PREPAID,2026-05-15,pending
ORD002028,M001,Ishaan Nayak,"Plot 327, 5th Main Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.940631,77.679892,DRESS_RED_S,1,3009.63,COD,2026-05-15,pending
ORD002029,M001,Ravi Malhotra,"Apartment 344, 7thth Main, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.95801,77.700268,DRESS_BLUE_M,2,1835.59,PREPAID,2026-05-08,pending
ORD002030,M001,Deepak Mishra,"15, C Block, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.961217,77.698636,TSHIRT_NAVY_M,3,1985.33,COD,2026-05-14,processing
ORD002031,M001,Ravi Gupta,"Plot 141, 1st Main Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.933192,77.67955,DRESS_BLUE_S,3,3547.7,PREPAID,2026-05-14,cancelled
ORD002032,M001,Rajesh Ghosh,"House 61, 4th Cross, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.970352,77.74823,TSHIRT_WHITE_L,1,1513.25,COD,2026-05-16,pending
ORD002033,M001,Rehan Bhat,"Flat 20, 1st Main, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.969292,77.713338,HOODIE_GREY_M,1,2972.76,PREPAID,2026-05-12,pending
ORD002034,M001,Seema Biswas,"252, B Block, Basavanagudi, Bangalore",Basavanagudi,Bangalore,560004,12.939167,77.573202,SHOES_BLACK_8,2,594.29,PREPAID,2026-05-15,pending
ORD002035,M001,Mala Roy,"Apartment 181, 8thth Main, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.967988,77.74881,SNEAKERS_GREY_8,2,2155.41,PREPAID,2026-05-11,pending
ORD002036,M001,Madhuri Babu,"No. 289, A Stage, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.843909,77.658878,DRESS_BLUE_M,2,1578.96,PREPAID,2026-05-04,processing
ORD002037,M001,Meera Chatterjee,"Villa 68, 6th Cross Road, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.977045,77.644701,DRESS_RED_S,1,3308.2,PREPAID,2026-05-02,pending
ORD002038,M001,Pradeep Reddy,"Flat 313, 3rd Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.939742,77.681136,SPORTS_TSHIRT_RED_L,3,2273.61,COD,2026-05-10,pending
ORD002039,M001,Jyoti Singh,"323, B Block, MG Road, Bangalore",MG Road,Bangalore,560001,12.974343,77.604854,DRESS_RED_S,2,680.62,COD,2026-05-09,pending
ORD002040,M001,Girish Mukherjee,"#89, 2ndth Cross, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.930457,77.626807,FORMAL_SHIRT_BLUE_L,1,7466.78,COD,2026-05-10,pending
ORD002041,M001,Nandini Verma,"Apartment 47, 3rdth Main, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.979557,77.630968,SHOES_WHITE_9,3,1549.98,COD,2026-05-03,pending
ORD002042,M001,Indira Ghosh,"House 14, 5th Cross, Basavanagudi, Bangalore",Basavanagudi,Bangalore,560004,12.946112,77.574017,TRACKPANTS_BLACK_M,1,3071.53,PREPAID,2026-05-09,processing
ORD002043,M001,Radha Pillai,"Flat 105, 5th Main, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.969705,77.718454,JEANS_BLACK_34,2,6660.51,COD,2026-05-08,pending
ORD002044,M001,Sarala Mehta,"219, 1st Block, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.007223,77.694569,TSHIRT_NAVY_M,1,3304.36,COD,2026-05-06,confirmed
ORD002045,M001,Mala Dubey,"#258, 2ndth Cross, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.910104,77.644284,WOMEN_TOP_PINK_M,1,3285.61,COD,2026-05-02,pending
ORD002046,M001,Rehan Bose,"Flat 297, 7th Main, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.967621,77.714953,TSHIRT_WHITE_M,1,4777.55,PREPAID,2026-05-14,pending
ORD002047,M001,Arjun Malhotra,"No. 36, 2nd Stage, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.977005,77.637683,FORMAL_TROUSER_BLACK_32,1,4408.87,PREPAID,2026-05-11,cancelled
ORD002048,M001,Hema Das,"Plot 251, 1st Main Road, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.958616,77.670166,SHOES_BLACK_9,1,1181.22,PREPAID,2026-05-03,cancelled
ORD002049,M001,Lata Kumar,"149, 3rd Block, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.931651,77.681983,SHOES_BLACK_9,3,3033.33,PREPAID,2026-05-01,cancelled
ORD002050,M001,Abhinav Verma,"40, B Block, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.968922,77.719717,TSHIRT_BLACK_L,1,3164.95,COD,2026-05-16,pending
ORD002051,M001,Gayatri Mishra,"No. 116, A Stage, Peenya, Bangalore",Peenya,Bangalore,560058,13.026949,77.522964,CAP_NAVY,2,2110.48,COD,2026-05-07,pending
ORD002052,M001,Gayatri Banerjee,"House 162, 8th Cross, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.961961,77.713858,CAP_NAVY,3,844.73,PREPAID,2026-05-07,confirmed
ORD002053,M001,Vivaan Pai,"Apartment 207, 7thth Main, Vijayanagar, Bangalore",Vijayanagar,Bangalore,560040,12.972633,77.534391,WOMEN_TOP_PINK_M,1,2576.45,COD,2026-05-08,confirmed
ORD002054,M001,Amit Tiwari,"Villa 268, 1st Cross Road, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.978069,77.631259,SHOES_BLACK_9,3,630.75,PREPAID,2026-05-16,cancelled
ORD002055,M001,Vihaan Yadav,"Plot 173, 8th Main Road, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.977357,77.63016,FORMAL_SHIRT_BLUE_L,2,1841.1,COD,2026-05-10,pending
ORD002056,M001,Manish Kamath,"House 296, 8th Cross, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.936217,77.678661,SHOES_BLACK_8,3,1268.95,PREPAID,2026-05-05,pending
ORD002057,M001,Venkat Tiwari,"Apartment 183, 6thth Main, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.916093,77.652133,WALLET_BROWN,1,2975.84,PREPAID,2026-05-07,pending
ORD002058,M001,Ajay Gupta,"#220, 8thth Cross, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.841343,77.660961,BAG_LEATHER_BROWN,1,4636.02,PREPAID,2026-05-07,confirmed
ORD002059,M001,Arjun Gowda,"#211, 5thth Cross, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.91209,77.646964,FORMAL_TROUSER_BLACK_32,3,2892.5,COD,2026-05-12,pending
ORD002060,M001,Archana Naik,"Flat 202, 4th Main, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.911333,77.651986,HOODIE_NAVY_L,3,2657.24,PREPAID,2026-05-03,confirmed
ORD002061,M001,Pankaj Murthy,"House 63, 5th Cross, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.990603,77.683756,DRESS_BLUE_M,2,3086.89,PREPAID,2026-05-10,pending
ORD002062,M001,Nisha Chopra,"Flat 160, 4th Main, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.965834,77.752493,HOODIE_NAVY_L,2,2163.42,PREPAID,2026-05-13,confirmed
ORD002063,M001,Praveen Nair,"Flat 265, 3rd Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.931527,77.67879,JEANS_BLUE_34,1,4367.86,COD,2026-05-01,pending
ORD002064,M001,Nisha Tiwari,"Plot 257, 4th Main Road, Banashankari, Bangalore",Banashankari,Bangalore,560085,12.923917,77.548893,HOODIE_NAVY_L,2,4592.95,PREPAID,2026-05-09,confirmed
ORD002065,M001,Vihaan Rao,"Apartment 347, 5thth Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.940231,77.68311,HOODIE_GREY_M,2,4947.87,PREPAID,2026-05-11,pending
ORD002066,M001,Geeta Sharma,"Flat 48, 7th Main, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.97678,77.641466,TRACKPANTS_BLACK_L,2,627.98,PREPAID,2026-05-05,confirmed
ORD002067,M001,Mohan Mukherjee,"No. 51, C Stage, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.994354,77.692265,JACKET_DENIM_L,2,2621.09,PREPAID,2026-05-07,pending
ORD002068,M001,Sunanda Chowdhury,"11, 3rd Block, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.958304,77.667351,TRACKPANTS_BLACK_M,1,1960.8,PREPAID,2026-05-01,pending
ORD002069,M001,Sarala Gowda,"House 124, 5th Cross, Banashankari, Bangalore",Banashankari,Bangalore,560085,12.926546,77.54265,TRACKPANTS_BLACK_L,2,1349.39,COD,2026-05-09,pending
ORD002070,M001,Vishal Ghosh,"Villa 339, 6th Cross Road, BTM Layout, Bangalore",BTM Layout,Bangalore,560076,12.913488,77.612555,SUNGLASSES_BLACK,2,1276.24,COD,2026-05-04,processing
ORD002071,M001,Usha Kamath,"Apartment 71, 2ndth Main, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.975212,77.645347,HOODIE_NAVY_M,2,2241.39,PREPAID,2026-05-16,confirmed
ORD002072,M001,Aarav Sharma,"Flat 213, 2nd Main, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.983682,77.627137,BAG_CANVAS_BLACK,1,1257.5,PREPAID,2026-05-15,pending
ORD002073,M001,Geeta Bhat,"Flat 210, 4th Main, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.95716,77.6982,DRESS_RED_S,3,3131.84,PREPAID,2026-05-08,pending
ORD002074,M001,Shobha Patel,"House 47, 8th Cross, Basavanagudi, Bangalore",Basavanagudi,Bangalore,560004,12.941326,77.579494,JACKET_DENIM_M,3,908.93,PREPAID,2026-05-15,pending
ORD002075,M001,Rohan Tiwari,"#21, 5thth Cross, BTM Layout, Bangalore",BTM Layout,Bangalore,560076,12.921059,77.606354,BELT_BLACK,3,2517.12,COD,2026-05-10,confirmed
ORD002076,M001,Rajesh Bhat,"Villa 77, 4th Cross Road, BTM Layout, Bangalore",BTM Layout,Bangalore,560076,12.912499,77.61431,DRESS_RED_S,1,4508.62,PREPAID,2026-05-07,pending
ORD002077,M001,Usha Bose,"Flat 338, 4th Main, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.913945,77.651097,BELT_BLACK,2,3461.96,PREPAID,2026-05-05,confirmed
ORD002078,M001,Venkat Kapoor,"No. 34, 1st Stage, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.933457,77.622239,WATCH_SPORT_SILVER,3,4224.72,PREPAID,2026-05-09,pending
ORD002079,M001,Ramesh Murthy,"Apartment 131, 7thth Main, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.972015,77.74502,PERFUME_100ML,3,1035.67,COD,2026-05-03,pending
ORD002080,M001,Ramesh Mehta,"Apartment 251, 4thth Main, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.913094,77.686063,HOODIE_GREY_L,1,2557.64,PREPAID,2026-05-11,processing
ORD002081,M001,Sunanda Tripathi,"235, 1st Block, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.904947,77.68247,PERFUME_100ML,3,1814.76,PREPAID,2026-05-16,pending
ORD002082,M001,Vidya Biswas,"House 282, 3rd Cross, BTM Layout, Bangalore",BTM Layout,Bangalore,560076,12.920474,77.611425,DRESS_BLUE_M,1,1204.71,COD,2026-05-13,pending
ORD002083,M001,Pooja Chopra,"Plot 185, 4th Main Road, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.916916,77.643604,BAG_LEATHER_BROWN,3,3775.06,PREPAID,2026-05-07,pending
ORD002084,M001,Divya Reddy,"House 8, 4th Cross, Basavanagudi, Bangalore",Basavanagudi,Bangalore,560004,12.943566,77.57401,TSHIRT_NAVY_M,2,3507.86,COD,2026-05-16,pending
ORD002085,M001,Krishna Kapoor,"Plot 223, 4th Main Road, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.97237,77.750937,TSHIRT_BLACK_L,2,2839.84,COD,2026-05-02,pending
ORD002086,M001,Harish Naik,"Apartment 305, 3rdth Main, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.915607,77.650525,TSHIRT_WHITE_M,3,4504.54,PREPAID,2026-05-14,pending
ORD002087,M001,Neeraj Hegde,"Apartment 175, 7thth Main, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.910245,77.647403,BAG_LEATHER_BROWN,3,765.69,COD,2026-05-15,pending
ORD002088,M001,Ankur Reddy,"301, A Block, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.991309,77.686305,HOODIE_NAVY_L,1,2793.24,PREPAID,2026-05-16,pending
ORD002089,M001,Krishna Mehta,"Plot 92, 7th Main Road, Jayanagar, Bangalore",Jayanagar,Bangalore,560041,12.920035,77.597994,TSHIRT_WHITE_M,1,3895.58,COD,2026-05-08,pending
ORD002090,M001,Gaurav Menon,"#6, 1stth Cross, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.96605,77.752432,TRACKPANTS_BLACK_M,2,2169.48,COD,2026-05-09,pending
ORD002091,M001,Nandini Joshi,"Apartment 239, 7thth Main, Peenya, Bangalore",Peenya,Bangalore,560058,13.023892,77.518511,DRESS_BLUE_M,1,2041.73,PREPAID,2026-05-16,pending
ORD002092,M001,Vihaan Shah,"Villa 108, 7th Cross Road, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.954251,77.669081,SHOES_BLACK_8,2,3085.4,PREPAID,2026-05-14,pending
ORD002093,M001,Ashok Chatterjee,"Plot 82, 4th Main Road, Bannerghatta Road, Bangalore",Bannerghatta Road,Bangalore,560076,12.884789,77.59276,BAG_CANVAS_BLACK,1,1171.52,COD,2026-05-05,pending
ORD002094,M001,Amit Patel,"#118, 8thth Cross, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.939129,77.681537,CAP_NAVY,3,3107.79,COD,2026-05-02,confirmed
ORD002095,M001,Tushar Sharma,"Apartment 102, 4thth Main, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.971729,77.748122,SPORTS_TSHIRT_RED_L,1,1418.86,COD,2026-05-07,pending
ORD002096,M001,Seema Chauhan,"Flat 66, 6th Main, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.846523,77.660574,JACKET_DENIM_M,1,2151.1,PREPAID,2026-05-16,pending
ORD002097,M001,Bhavana Biswas,"Villa 347, 2nd Cross Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.937059,77.673526,WATCH_SPORT_SILVER,1,3164.99,PREPAID,2026-05-14,pending
ORD002098,M001,Bhavana Pai,"Apartment 155, 3rdth Main, Jayanagar, Bangalore",Jayanagar,Bangalore,560041,12.923856,77.588966,SPORTS_TSHIRT_RED_L,3,2161.88,PREPAID,2026-05-12,pending
ORD002099,M001,Vihaan Bhat,"#75, 8thth Cross, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.914167,77.650916,WATCH_SPORT_SILVER,3,2456.84,PREPAID,2026-05-14,pending
ORD002100,M001,Seema Ghosh,"House 114, 8th Cross, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.910827,77.645042,PERFUME_100ML,1,3001.42,PREPAID,2026-05-15,pending
ORD002101,M001,Kavya Reddy,"Villa 298, 7th Cross Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.937569,77.678579,SHOES_BLACK_9,3,601.86,COD,2026-05-12,pending
ORD002102,M001,Keerthi Biswas,"Plot 327, 1st Main Road, Banashankari, Bangalore",Banashankari,Bangalore,560085,12.927309,77.549075,JEANS_BLACK_32,2,4445.28,COD,2026-05-15,pending
ORD002103,M001,Deepak Das,"#73, 6thth Cross, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.957077,77.696576,JEANS_BLUE_30,2,3095.53,PREPAID,2026-05-03,pending
ORD002104,M001,Amit Bhat,"Villa 290, 7th Cross Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.93081,77.678677,SHOES_WHITE_9,2,1259.03,COD,2026-05-15,pending
ORD002105,M001,Radha Hegde,"House 103, 6th Cross, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.979128,77.645658,HOODIE_GREY_M,3,3266.89,PREPAID,2026-05-10,pending
ORD002106,M001,Arjun Shah,"No. 47, C Stage, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.934555,77.626125,KURTA_COTTON_L,1,6471.31,COD,2026-05-05,confirmed
ORD002107,M001,Kavya Pai,"Plot 337, 8th Main Road, Malleshwaram, Bangalore",Malleshwaram,Bangalore,560003,13.007549,77.5687,SAREE_SILK_RED,3,3572.03,PREPAID,2026-05-06,pending
ORD002108,M001,Siddharth Banerjee,"Plot 3, 2nd Main Road, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.961397,77.695251,JACKET_DENIM_M,2,4907.6,COD,2026-05-04,pending
ORD002109,M001,Sowmya Pandey,"#79, 7thth Cross, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.964904,77.750487,BAG_CANVAS_BLACK,2,3771.66,PREPAID,2026-05-10,pending
ORD002110,M001,Vikram Pai,"Villa 323, 5th Cross Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.935273,77.681088,FORMAL_TROUSER_BLACK_32,3,3489.13,PREPAID,2026-05-16,confirmed
ORD002111,M001,Varun Hegde,"Villa 327, 2nd Cross Road, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.91105,77.685369,SNEAKERS_GREY_9,3,934.27,COD,2026-05-10,processing
ORD002112,M001,Ramesh Gowda,"110, B Block, Domlur, Bangalore",Domlur,Bangalore,560071,12.960808,77.636169,HOODIE_NAVY_L,2,3084.92,PREPAID,2026-05-15,processing
ORD002113,M001,Mahesh Babu,"Plot 177, 2nd Main Road, Peenya, Bangalore",Peenya,Bangalore,560058,13.032322,77.522142,BELT_BLACK,2,633.97,COD,2026-05-07,pending
ORD002114,M001,Ankur Krishnan,"141, 3rd Block, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.938188,77.622529,WATCH_CLASSIC_BLACK,2,3890.43,COD,2026-05-12,pending
ORD002115,M001,Sowmya Bhat,"House 77, 4th Cross, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.972994,77.750081,SNEAKERS_GREY_9,1,2276.82,PREPAID,2026-05-13,pending
ORD002116,M001,Geeta Pai,"Apartment 271, 7thth Main, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.981422,77.645323,SHOES_WHITE_8,2,1840.77,PREPAID,2026-05-11,processing
ORD002117,M001,Ankur Pandey,"Flat 3, 1st Main, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.955221,77.700602,TRACKPANTS_BLACK_L,2,4200.45,PREPAID,2026-05-11,pending
